distance_delta,packet_rate_delta,energy_delta,is_capture,is_flooder_attack,is_faker_attack,attack_success
2137,56,1,False,False,False,False
365,161,20,False,True,True,True
4403,188,9,True,True,True,True
3501,91,6,True,True,False,True
3735,197,2,True,True,False,True
3214,138,17,False,False,True,False
4824,45,12,True,False,True,False
3148,3,14,True,False,True,True
4596,88,9,False,False,True,True
2418,75,13,True,False,True,True
750,6,11,False,False,True,True
4698,200,3,True,True,False,True
2777,174,5,True,True,False,True
704,159,0,False,True,False,False
4033,86,4,True,False,False,True
2773,49,11,False,True,True,True
2367,6,2,True,False,False,True
3217,2,0,True,False,False,True
396,61,9,False,False,False,False
1245,80,7,False,True,True,True
2974,130,19,False,True,True,True
3160,2,5,True,False,False,True
4946,36,17,True,False,True,True
1305,129,16,False,True,True,True
3810,174,9,True,True,True,True
2844,183,18,False,True,True,True
4485,40,6,True,True,False,True
4778,12,14,True,False,True,True
1991,172,12,False,True,False,True
2859,37,20,True,False,True,False
4445,95,6,True,True,True,True
1934,120,6,False,True,False,False
4115,66,12,False,True,True,True
3358,121,1,True,False,False,True
434,37,19,False,False,True,True
1572,34,3,False,False,False,False
4389,172,4,True,True,False,True
4002,5,17,True,False,True,True
744,19,5,False,False,False,False
2196,57,3,False,False,False,False
3262,54,18,True,False,True,False
2287,8,1,True,False,False,True
1791,51,10,True,False,True,True
4493,111,18,True,True,True,True
3049,77,9,True,False,False,True
1647,4,5,False,False,False,False
4425,61,2,False,False,False,False
2490,21,8,True,False,False,True
891,96,12,True,True,True,True
2364,189,8,False,True,False,True
3143,129,13,True,True,True,True
4911,58,17,True,False,False,True
725,25,16,False,False,True,True
3935,8,8,True,False,False,False
1495,93,3,False,False,True,True
4824,98,19,True,False,True,True
2894,41,11,True,True,True,True
3302,174,12,False,False,False,False
553,134,3,False,True,False,True
2669,117,12,False,True,False,True
1777,6,16,False,False,True,True
3237,131,13,True,True,True,True
3743,151,16,True,True,True,True
583,167,14,False,True,True,True
769,69,19,False,True,False,True
4959,1,11,True,False,False,True
4986,66,9,True,False,True,True
760,137,9,False,True,False,True
4990,70,16,True,False,True,True
1239,82,11,False,False,True,True
3551,80,17,True,False,True,True
2883,56,13,True,False,False,True
3742,100,4,True,True,False,True
4183,120,14,True,True,True,True
2406,120,8,True,True,False,True
4886,16,9,False,False,False,False
4954,26,15,True,False,True,True
1318,40,18,False,False,True,False
1123,21,7,False,False,False,False
4579,178,12,True,True,False,True
1870,17,10,True,False,False,True
3781,72,0,True,True,False,True
4464,90,1,True,False,False,True
4145,102,8,True,True,False,True
2379,7,13,True,False,True,True
903,200,16,False,True,True,True
376,31,16,False,False,True,True
4916,129,19,True,True,True,True
269,156,3,False,True,False,True
2348,17,12,False,False,False,False
4193,36,9,True,False,True,False
4970,104,2,True,True,False,False
873,65,20,False,False,True,True
1492,145,10,False,True,False,True
4526,0,19,True,False,True,True
4334,90,19,True,True,True,True
4634,8,2,True,False,False,True
2780,160,15,False,True,True,True
3545,160,0,True,True,False,True
1804,108,9,False,False,True,False
1824,44,17,False,False,True,False
1578,170,6,False,True,False,True
4400,43,19,True,False,True,True
3168,6,19,False,False,True,True
4007,2,11,True,False,True,True
1195,171,1,False,True,False,False
2573,200,4,False,True,False,True
57,128,7,False,False,True,True
3764,82,17,True,False,True,True
2770,95,11,True,False,False,True
4781,44,5,True,False,True,True
2475,114,19,False,False,True,True
959,113,11,False,True,True,True
3408,92,2,False,False,False,False
2556,1,14,True,False,False,False
3862,39,13,True,False,True,True
4823,188,16,True,True,True,True
4240,76,4,True,False,False,True
579,135,12,False,True,False,True
1843,48,18,False,False,True,True
2365,64,9,True,True,False,True
147,165,6,False,True,True,True
3763,183,12,True,True,True,True
4204,104,0,True,True,False,True
1556,43,15,True,False,True,True
3390,26,0,True,False,False,True
1011,106,18,False,True,True,True
2197,129,19,False,True,True,True
1942,47,6,True,False,False,True
2509,168,0,False,False,False,False
3888,90,12,True,True,True,True
2991,107,8,True,False,False,False
3357,145,9,False,True,False,True
907,48,10,False,True,False,True
1430,128,10,True,True,False,True
508,109,13,False,False,True,True
3373,77,11,False,True,True,False
2057,97,3,True,False,False,True
3200,180,8,True,True,False,True
4581,188,7,True,True,False,True
2217,78,3,True,True,False,True
1699,157,1,False,True,False,True
2929,42,1,True,False,False,False
3753,59,11,True,True,True,True
1815,84,13,True,False,True,True
3307,198,9,True,True,False,True
2197,144,9,True,True,True,True
2928,71,13,True,False,True,False
1495,42,15,False,False,False,False
3698,6,14,True,False,True,True
2251,183,15,True,True,False,False
2131,188,16,False,True,True,True
943,155,5,False,True,False,True
3677,131,0,True,True,False,True
2515,167,2,False,True,False,True
353,144,2,False,False,False,False
2424,148,5,False,True,True,True
4390,82,4,True,False,False,True
1276,66,19,False,False,True,True
666,134,8,True,True,False,True
738,41,8,False,False,True,False
3719,195,3,False,True,False,False
4486,28,14,True,False,True,True
4730,108,11,True,True,False,True
3144,59,12,True,False,True,True
3332,86,5,True,True,True,True
3435,156,7,False,True,False,False
1793,66,13,True,False,False,False
285,80,2,False,False,False,False
2221,58,4,False,True,False,True
552,195,13,False,True,True,True
468,91,5,False,True,False,False
2124,64,3,False,True,False,False
4642,6,13,True,False,True,True
393,88,13,False,True,False,True
2464,20,18,False,False,True,True
1802,56,18,False,False,True,True
2215,64,14,True,False,True,True
4475,58,9,True,True,False,True
2647,18,19,True,False,True,True
2445,130,10,True,True,True,True
2099,119,14,False,True,True,True
3909,138,12,True,True,True,True
1256,137,4,False,True,True,False
457,158,17,False,False,True,True
3047,59,18,True,False,True,True
2410,161,0,False,True,False,True
1137,188,13,False,True,False,True
4241,83,14,True,False,True,True
3686,99,8,False,True,False,True
4515,56,2,True,False,False,True
2157,81,11,False,False,True,True
241,41,17,False,False,True,True
4864,130,0,True,True,False,False
1961,59,0,False,False,False,False
2611,117,6,False,True,False,True
1141,121,13,False,True,False,True
3930,5,16,True,False,True,True
947,147,6,True,False,False,True
4384,15,13,True,False,True,False
1963,23,2,True,True,False,False
1608,17,3,False,False,False,False
2158,19,8,True,False,True,True
2776,0,17,True,False,False,True
4832,0,14,True,False,False,True
4109,21,17,True,False,True,True
854,180,8,False,True,True,True
1258,117,7,False,False,False,False
1525,167,6,False,True,False,True
867,151,15,False,True,True,True
2709,183,3,False,False,False,False
3349,120,0,False,True,False,True
3950,116,2,True,True,False,True
1276,200,10,True,True,False,True
1447,43,3,False,False,False,False
4919,89,3,True,False,False,True
444,44,18,False,False,True,True
2842,20,2,True,False,False,True
4824,101,9,True,True,False,True
3426,10,16,True,False,True,True
2939,69,11,True,False,True,False
522,95,7,False,False,True,True
213,98,11,False,True,False,True
2500,136,3,False,True,True,True
1327,161,9,False,True,True,True
4907,76,10,True,True,False,True
88,27,5,False,False,False,False
2649,194,9,False,True,False,False
3781,91,3,True,True,False,True
1111,154,1,False,False,False,False
2415,128,11,True,False,False,True
3284,58,17,True,True,True,True
228,62,10,False,False,True,False
2244,120,3,True,True,False,False
1141,92,3,True,False,False,True
396,146,10,False,True,True,True
1580,200,3,True,True,False,False
1232,53,15,False,False,False,False
692,42,16,False,False,True,True
2666,6,1,True,False,False,False
4076,90,17,True,True,True,True
1546,126,5,True,True,False,True
4574,185,9,True,True,False,False
1232,175,3,True,True,False,True
3817,105,0,False,True,False,True
1277,185,6,True,True,True,True
2385,23,15,False,True,True,True
4413,69,3,True,False,False,False
1594,20,17,False,False,True,True
3122,58,3,True,False,False,False
2565,3,17,False,False,True,True
2201,51,1,False,False,False,False
1735,97,1,False,False,False,False
1152,137,11,True,True,True,True
138,97,16,False,True,True,False
813,49,20,False,False,True,True
2216,75,4,False,False,False,False
4623,13,15,True,False,True,True
2236,196,11,True,True,False,False
4596,143,20,True,True,True,True
1211,39,9,False,False,False,False
1983,61,20,True,False,True,False
4651,90,2,True,True,False,False
967,31,10,False,False,True,True
2456,69,3,False,False,False,False
1044,56,14,True,True,True,True
1292,150,14,False,True,False,True
79,18,6,False,False,False,False
4145,23,18,True,False,True,True
4255,170,1,True,True,False,True
1271,70,2,False,False,False,False
3427,97,6,True,True,False,True
4530,185,7,True,True,False,True
2158,150,5,False,False,False,False
3830,13,0,False,False,False,False
1910,24,8,False,False,False,False
1752,42,5,False,False,True,True
691,54,4,False,True,False,False
1145,88,18,False,False,True,True
2400,116,8,True,False,True,True
703,140,19,False,True,True,True
3702,92,10,True,False,False,True
199,73,11,False,True,False,True
2532,46,3,False,False,False,False
4597,193,15,True,True,True,True
1263,67,12,False,False,False,False
4719,132,1,True,True,False,True
4451,73,13,True,False,True,True
3317,125,0,True,True,False,True
3501,151,19,True,True,True,True
4361,130,1,True,True,False,True
1994,183,12,False,True,True,True
415,34,7,False,False,False,False
3389,79,16,True,True,True,True
260,56,12,False,True,True,True
4357,144,11,True,True,False,True
1320,151,12,False,True,True,True
197,32,3,False,False,False,False
3176,30,15,True,False,True,False
2844,157,16,True,True,False,True
787,80,3,False,False,False,False
4993,143,3,True,True,False,True
499,20,7,True,False,False,True
4585,29,10,True,False,False,True
325,187,11,False,True,True,False
2922,161,14,False,True,True,False
2706,145,9,True,True,False,True
638,26,15,False,False,True,True
3000,4,7,True,False,True,True
2991,136,12,True,True,True,True
2008,51,11,False,False,False,False
4655,82,12,True,False,True,False
1964,44,2,False,False,False,False
3003,9,7,True,False,True,False
4496,111,13,True,False,True,True
136,73,5,False,False,False,False
2126,176,16,True,True,True,True
3301,53,8,True,True,True,True
606,141,16,False,True,True,True
2878,175,8,False,True,True,True
1623,200,19,False,True,True,True
3379,189,1,True,True,False,False
4288,197,16,True,True,True,True
4229,79,5,True,True,False,True
4819,74,12,True,False,True,False
677,16,5,False,False,True,True
2807,183,1,True,True,False,True
914,192,11,False,True,False,False
1851,107,9,True,True,True,True
2946,42,3,False,False,False,False
4536,111,10,False,False,False,False
4501,66,14,False,True,True,True
668,66,9,False,False,True,True
4112,17,3,True,True,False,True
4661,101,2,True,False,False,True
2811,125,5,True,True,False,True
1333,43,15,False,False,False,False
3432,129,3,False,False,False,False
597,163,17,False,True,True,False
2718,154,11,True,True,True,True
2467,10,3,True,False,False,True
3767,165,18,True,True,True,True
4285,67,2,True,True,False,True
1249,195,15,False,True,True,True
242,40,11,False,False,False,False
574,150,19,False,True,True,True
4284,17,18,True,False,True,True
2754,31,13,True,False,True,True
946,113,12,False,True,False,True
1924,149,13,False,True,True,True
187,167,5,False,True,False,True
3814,95,5,True,True,False,False
961,82,14,False,False,True,True
288,163,13,False,True,True,True
3407,108,1,True,True,False,True
1034,81,19,False,True,True,True
303,190,10,False,True,True,False
4592,115,8,False,False,False,False
4364,44,18,True,False,False,True
2330,155,14,True,True,True,True
3049,127,4,True,False,False,True
2989,23,13,True,False,True,True
1049,54,16,False,False,True,True
1759,141,18,False,True,True,True
3984,132,9,True,True,False,True
1732,197,12,False,True,True,True
3153,181,18,False,True,True,False
3747,139,2,True,False,False,True
1219,145,3,False,True,False,True
4657,12,16,True,False,True,True
354,28,5,False,False,False,False
2765,173,16,True,True,True,True
4220,35,9,True,False,True,True
814,62,8,False,False,True,True
994,105,8,False,True,False,True
3007,175,5,False,True,False,False
4541,133,1,True,True,False,True
636,152,19,False,True,True,True
4901,131,15,True,True,True,True
4282,8,15,True,False,True,True
1855,103,13,False,False,False,False
4349,91,20,True,False,True,True
141,62,11,False,True,False,True
2545,112,10,False,True,False,True
2453,112,20,True,True,True,True
316,199,0,False,True,False,True
2065,172,13,False,True,False,True
2967,189,7,True,True,False,True
1311,181,4,False,True,False,True
1317,146,16,False,True,True,True
2613,31,14,True,False,True,True
4300,69,19,True,True,False,True
2694,69,9,False,True,False,False
3217,170,14,True,True,True,True
970,103,5,False,True,True,False
3812,177,10,True,True,False,True
3257,151,7,True,True,False,True
546,49,9,False,False,False,False
765,11,9,False,False,False,False
1441,19,6,False,False,False,False
2010,81,14,False,False,True,True
