distance_delta,packet_rate_delta,energy_delta,is_hijack,is_flooder_attack,is_faker_attack,attack_success
38,34,9,False,False,True,True
95,125,11,True,True,True,True
28,143,7,True,True,False,False
95,67,1,True,True,False,True
32,53,13,False,True,True,True
167,46,17,True,False,True,False
21,102,4,False,True,False,True
156,187,7,True,True,False,True
190,52,14,True,True,True,True
189,27,1,True,False,False,True
61,70,1,True,True,False,True
47,41,20,False,True,True,True
30,127,2,False,True,False,True
133,48,0,True,True,False,True
176,131,9,True,True,True,True
70,109,5,True,True,True,True
93,36,15,True,False,True,True
107,143,1,True,True,False,True
104,182,5,True,True,True,True
77,100,19,True,True,True,True
193,90,15,True,True,True,True
112,147,9,True,True,True,True
12,34,18,False,False,True,True
37,172,5,False,True,True,False
150,187,14,True,True,True,True
5,95,13,False,True,True,False
158,14,13,True,False,True,True
9,182,17,False,True,True,False
61,194,14,True,True,True,True
69,177,0,True,True,False,True
79,13,4,True,False,False,True
70,66,17,True,True,True,True
116,165,15,True,True,True,True
63,99,8,True,True,True,True
33,149,20,True,True,True,True
39,10,7,True,False,True,True
156,159,7,True,True,True,True
152,136,16,True,True,True,True
45,191,1,True,True,False,True
19,162,18,False,True,True,True
141,180,13,True,True,True,True
150,70,1,True,True,False,True
170,99,8,True,True,True,True
60,129,13,False,True,True,True
98,76,12,True,True,True,True
121,128,20,True,True,True,True
176,118,16,True,True,True,True
158,89,14,True,True,True,True
73,41,16,True,False,True,True
21,192,1,False,True,False,True
22,110,5,True,True,False,True
133,42,3,True,True,False,True
115,190,5,True,True,False,True
117,195,12,True,True,True,True
174,49,19,True,False,True,True
21,172,7,False,True,True,False
26,70,9,False,True,True,True
25,39,11,False,True,True,True
49,117,17,False,True,True,True
127,12,10,True,False,True,True
99,1,18,True,False,True,True
57,111,19,True,True,True,True
106,94,18,True,True,True,True
59,59,19,True,True,True,True
121,132,0,True,True,False,True
0,1,14,False,False,True,True
58,85,2,False,True,False,True
6,194,2,False,True,False,True
68,48,2,True,True,False,True
51,75,11,False,True,True,True
65,149,19,True,True,True,True
191,160,11,True,True,True,True
144,182,18,True,True,True,True
109,180,8,True,True,True,True
140,126,10,True,True,True,True
113,183,0,True,True,False,False
23,85,13,True,True,True,True
82,127,12,True,True,True,True
64,50,4,True,True,True,True
75,126,20,True,True,True,True
118,124,8,True,True,True,True
42,136,10,True,True,True,True
101,192,15,True,True,True,True
138,123,6,True,True,False,True
98,25,0,True,False,False,True
180,32,10,True,True,True,True
72,40,10,True,False,True,True
142,149,13,True,True,True,True
13,127,3,False,True,False,True
40,156,18,True,True,True,True
18,99,12,False,True,True,True
195,102,13,True,True,True,True
95,47,2,True,False,False,True
121,7,17,True,False,True,True
12,22,1,False,False,False,False
95,190,11,True,True,True,True
147,19,7,True,False,True,True
54,189,1,True,True,False,False
74,151,3,True,True,True,True
48,91,7,False,True,True,True
23,155,3,False,True,False,False
158,129,6,True,True,False,True
85,177,19,True,True,True,True
177,77,3,True,True,False,False
71,161,10,True,True,True,True
151,51,17,True,True,True,True
134,24,4,True,False,False,True
113,184,17,True,True,True,True
7,7,0,False,False,False,False
180,135,20,True,True,True,True
120,97,7,True,True,True,True
120,15,5,True,False,False,True
160,69,8,True,True,True,True
107,129,0,True,True,False,True
106,123,4,True,True,True,True
137,96,18,True,True,True,True
84,48,8,True,False,True,True
90,172,5,True,True,False,True
156,142,7,True,True,True,True
29,168,15,False,True,True,True
124,62,19,True,True,True,True
5,42,7,False,False,True,True
119,101,9,True,True,True,True
17,106,15,False,True,True,True
42,143,8,False,True,True,False
104,145,2,True,True,False,True
40,54,20,True,True,True,True
11,90,19,False,True,True,True
10,6,0,False,False,False,False
160,14,5,True,False,False,False
153,138,0,True,True,False,True
64,117,2,True,True,False,True
190,181,0,True,True,False,True
28,88,5,False,True,False,True
64,43,8,True,False,True,True
13,134,15,False,True,True,True
164,33,8,True,True,True,True
159,60,2,True,True,True,True
7,2,12,False,True,True,True
119,104,17,True,True,True,True
89,3,12,True,False,True,False
182,24,11,True,True,True,True
87,192,17,True,True,True,True
144,13,14,True,False,True,True
35,27,2,True,False,True,True
41,127,14,True,True,True,True
144,115,18,True,True,True,True
39,72,15,True,True,True,True
170,180,20,True,True,True,True
117,83,18,True,True,True,True
3,54,2,False,True,False,True
9,78,3,False,True,False,True
62,1,0,True,False,False,True
141,149,12,True,True,True,True
84,196,20,True,True,True,True
168,36,5,True,False,True,True
166,50,9,True,True,True,True
151,5,15,True,False,True,True
99,180,12,True,True,True,True
26,123,15,False,True,True,False
159,172,11,True,True,True,True
25,194,5,True,True,False,True
12,198,4,False,True,True,True
123,40,7,True,False,True,True
194,104,13,True,True,True,True
126,124,19,True,True,True,True
46,142,2,True,True,False,True
81,47,13,True,False,True,True
192,184,8,True,True,True,True
189,11,19,True,False,True,True
23,168,2,True,True,False,True
181,68,9,True,True,True,True
82,95,17,True,True,True,True
0,75,16,False,True,True,True
51,91,9,False,True,True,True
80,41,12,True,False,True,True
130,48,4,True,False,False,True
177,20,3,True,False,False,True
152,53,18,True,True,True,True
175,39,9,True,False,True,True
189,134,9,True,True,True,True
145,149,16,True,True,True,True
98,171,20,True,True,True,True
133,128,3,True,True,True,True
150,18,4,True,False,False,True
200,170,3,True,True,False,True
28,16,20,True,True,True,True
84,42,13,True,True,True,True
165,43,0,True,True,False,True
195,144,13,True,True,True,True
178,56,20,True,True,True,True
138,191,14,True,True,True,True
46,5,14,True,True,True,True
144,17,13,True,False,True,True
92,23,2,True,False,False,True
112,157,8,True,True,True,True
146,12,12,True,False,True,False
158,86,16,True,True,True,True
105,0,8,True,False,True,True
184,138,6,True,True,False,True
5,76,1,False,True,False,True
169,18,14,True,False,True,True
14,198,16,False,True,True,True
101,21,12,True,False,True,True
117,125,14,True,True,True,True
71,51,2,True,True,False,True
166,24,19,True,False,True,True
126,29,3,True,False,True,True
125,187,15,True,True,True,True
90,4,11,True,False,True,True
64,95,11,True,True,True,True
170,175,6,True,True,False,True
196,187,17,True,True,True,True
127,186,17,True,True,True,True
20,158,12,False,True,True,True
142,52,3,True,True,False,True
74,43,12,True,False,True,True
119,140,7,True,True,True,True
60,156,1,True,True,False,True
83,118,7,True,True,True,True
181,187,4,True,True,True,True
64,156,19,True,True,True,True
44,187,14,False,True,True,True
151,123,5,True,True,False,True
184,18,19,True,False,True,True
79,117,8,True,True,True,True
159,37,4,True,True,False,True
144,156,8,True,True,True,True
101,190,19,True,True,True,True
2,130,9,False,True,True,True
50,35,6,True,False,True,True
92,81,16,True,True,True,True
3,31,5,False,True,True,True
100,124,2,True,True,False,True
181,85,9,True,True,True,True
86,113,12,True,True,True,True
59,175,9,False,True,True,True
186,67,14,True,True,True,True
183,152,0,True,True,False,True
32,30,6,False,False,False,False
184,195,7,True,True,True,True
54,74,2,True,True,True,True
78,171,16,True,True,True,True
131,132,17,True,True,True,True
69,27,15,True,False,True,True
197,77,12,True,True,True,True
163,180,17,True,True,True,True
56,33,15,False,True,True,True
156,81,16,True,True,True,True
95,91,20,True,True,True,True
150,157,7,True,True,True,True
92,177,0,True,True,False,True
160,65,9,True,True,True,True
175,119,7,True,True,False,True
188,153,13,True,True,True,True
21,134,17,False,True,True,True
56,170,1,False,True,False,False
183,52,0,True,True,False,True
13,62,9,False,True,True,True
157,133,19,True,True,True,True
78,97,4,True,True,False,True
165,68,8,True,True,True,True
120,2,3,True,False,True,False
200,55,13,True,True,True,True
27,178,11,False,True,True,True
153,165,4,True,True,False,True
115,30,7,True,False,True,True
166,3,12,True,False,True,True
9,161,16,False,True,True,True
38,186,12,True,True,True,True
33,9,8,False,False,True,True
62,29,8,True,True,True,True
140,112,7,True,True,True,True
47,58,17,False,True,True,True
20,98,2,False,True,False,True
117,150,8,True,True,True,True
45,164,16,False,True,True,False
95,19,12,True,False,True,True
102,152,17,True,True,True,True
69,2,20,True,False,True,True
124,167,14,True,True,True,True
169,108,20,True,True,True,True
70,45,6,True,True,False,True
116,0,1,True,False,False,False
169,17,7,True,False,True,True
115,134,16,True,True,True,True
127,200,18,True,True,True,True
134,81,4,True,True,False,True
146,110,6,True,True,True,True
149,54,3,True,True,False,True
47,58,17,False,True,True,True
186,33,19,True,False,True,True
9,33,18,False,False,True,True
172,197,13,True,True,True,True
41,184,19,True,True,True,True
160,89,2,True,True,False,True
165,162,7,True,True,True,True
105,111,12,True,True,True,True
196,82,2,True,True,False,True
41,88,12,False,True,True,True
86,192,15,True,True,True,True
105,134,3,True,True,False,True
46,190,5,False,True,False,True
142,10,6,True,False,False,False
198,120,15,True,True,True,True
183,118,12,True,True,True,True
69,162,13,True,True,True,True
172,79,19,True,True,True,True
166,166,8,True,True,True,True
34,183,20,False,True,True,True
109,173,0,True,True,False,True
78,53,12,True,True,True,True
20,18,16,False,True,True,False
30,124,14,False,True,True,True
112,179,7,True,True,True,True
55,147,12,False,True,True,True
0,157,10,False,True,True,True
110,16,16,True,False,True,True
89,167,9,True,True,True,True
115,142,18,True,True,True,True
141,151,9,True,True,True,True
109,200,20,True,True,True,True
88,32,8,True,False,True,True
58,4,20,False,True,True,True
176,124,6,True,True,False,False
44,172,11,True,True,True,True
7,100,0,False,True,False,True
103,151,19,True,True,True,True
67,28,20,True,True,True,True
23,52,2,False,True,False,True
72,197,3,True,True,True,True
121,28,5,True,False,True,True
64,37,12,True,False,True,True
129,67,5,True,True,False,True
167,139,6,True,True,False,False
132,74,3,True,True,True,True
60,106,4,False,True,True,False
74,74,4,True,True,True,True
178,78,1,True,True,False,False
1,184,0,False,True,False,True
89,120,1,True,True,False,True
142,10,17,True,False,True,True
83,48,10,True,True,True,True
161,147,2,True,True,False,True
164,73,2,True,True,False,True
75,16,3,True,True,False,True
20,165,2,False,True,False,True
178,24,16,True,False,True,False
86,8,18,True,False,True,True
175,63,14,True,True,True,True
83,52,14,True,True,True,True
31,128,10,True,True,True,True
56,41,18,True,True,True,True
46,157,0,False,True,False,False
93,111,1,True,True,False,True
146,163,18,True,True,True,True
195,189,12,True,True,True,True
34,133,10,False,True,True,True
53,146,15,True,True,True,True
41,150,9,False,True,True,True
161,13,6,True,False,False,False
65,155,9,True,True,True,True
121,141,18,True,True,True,True
133,5,0,True,False,False,True
198,67,4,True,True,True,True
200,31,1,True,False,False,True
126,114,3,True,True,True,True
75,107,20,True,True,True,True
138,121,13,True,True,True,True
127,149,6,True,True,False,True
65,122,10,True,True,True,True
155,89,6,True,True,True,True
75,185,17,True,True,True,True
9,32,5,False,False,False,False
86,188,1,True,True,False,True
198,79,19,True,True,True,True
124,113,12,True,True,True,True
118,90,4,True,True,False,True
97,184,13,True,True,True,True
99,153,13,True,True,True,True
163,128,16,True,True,True,True
37,102,13,False,True,True,True
144,2,3,True,False,False,False
146,46,7,True,True,True,True
89,124,14,True,True,True,True
18,194,16,False,True,True,False
181,23,2,True,True,True,True
155,29,2,True,False,False,False
94,86,20,True,True,True,True
53,72,13,False,True,True,True
128,77,14,True,True,True,True
74,54,19,True,True,True,True
111,139,20,True,True,True,True
126,93,12,True,True,True,True
84,35,5,True,True,False,True
78,134,10,True,True,True,True
186,170,1,True,True,False,True
17,17,10,False,False,True,True
135,155,17,True,True,True,True
121,74,4,True,True,True,True
62,142,9,True,True,True,True
33,178,15,False,True,True,True
44,54,0,True,True,False,True
39,40,10,True,False,True,False
54,187,17,False,True,True,True
65,194,5,True,True,True,True
58,111,12,False,True,True,True
71,167,0,True,True,False,False
55,96,15,True,True,True,True
15,148,11,False,True,True,True
184,101,5,True,True,True,True
77,15,1,True,False,False,False
75,159,20,True,True,True,True
55,116,7,False,True,True,False
119,34,6,True,False,False,True
14,98,13,False,True,True,True
174,96,3,True,True,False,True
142,154,20,True,True,True,True
128,72,2,True,True,True,True
31,175,16,False,True,True,False
153,112,9,True,True,True,True
154,193,10,True,True,True,True
113,110,0,True,True,False,True
78,25,0,True,True,False,True
13,96,14,False,True,True,True
95,47,9,True,True,True,True
125,131,6,True,True,False,True
39,95,11,False,True,True,True
122,163,18,True,True,True,True
128,101,11,True,True,True,True
132,60,8,True,True,True,True
198,83,4,True,True,False,True
115,191,17,True,True,True,True
95,88,1,True,True,False,False
70,58,1,True,True,False,True
196,10,7,True,False,True,True
145,17,18,True,False,True,True
188,117,4,True,True,True,True
27,6,16,False,False,True,True
68,56,0,True,True,False,True
169,159,3,True,True,True,True
7,156,0,False,True,False,True
98,141,10,True,True,True,True
68,23,15,True,False,True,True
193,23,8,True,True,True,True
157,6,10,True,False,True,True
64,176,13,True,True,True,True
